"Hash","string"
"e5c28c2c","I care not! Tell me its meaning at once!"
"e5c28c2d","As you wish, Sire. Kaoriel, kindly read what Numelfos
entrusted to you..."
"e5c28c2a","Very well. Here we go..."
"e5c28c2b","""Slip, slop, sloop! Poopy poop poop!"
"e5c28c28","You are a poopy head! Poop poop poop!"""
"e5c28c29","What is the meaning of this?!"
"e5c28c26","Even if Numelfos had tried to tell you, he would either not
be believed, or Diarius would have silenced him."
"e5c28c27","Numelfos did not know of Diarius's evil intentions, and even
if this war were to destroy the entire species,"
"e6c28d81","as long as you were alive, Sire, the Sukamon and Numemon
would rise again."
"e6c28d80","He decided not to tell you, and instead prepared to die
fighting for you."
"e6c28d83","What a beautiful, rising stink of a Digimon!"
"e6c28d82","Your story has moved me, Skaffelt! Numelfos, you have
stirred my bowels with joy!"
"e6c28d85","Sire, Numelfos will be pleased to hear that."
"e6c28d84","The inscription on the crown is more than simple tomfoolery!
It is magical!"
"e6c28d87","Those words blessed my head when I ascended the throne!"
"e6c28d86","What?!"
"e6c28d89","Skaffelt, it appears you were telling the truth. You have
upturned Diarius's evil plot to overthrow me!"
"e6c28d88","I owe you an apology, Savior!"
"e3c4c7bf","As compensation for my behavior, allow me to assign a
Sukamon as your partner!"
"e3c4c7be","No, thanks.
I'll pass.
*Pbbbbbbt*"
"e3c4c7bd",""
"e3c4c7bc",""
"e3c4c7bb","Hmph! Such insolence! You are not fit for us Sukamon!"
"e3c4c7ba","Hmmm, it seems you are not quite used to our way of
speaking. You should have said ""I'll pass wind."""
"e3c4c7b9","What a wonderful response! I see you are well versed in the
ways of our tribe!"
"e3c4c7b8","Very well, tell the beardy old-timer that I hereby end the
acquisition of the public toilets!"
"e3c4c7b7","Savior, we are indebted to you, and I cannot apologize
enough for the inconvenience we've caused."
"e3c4c7b6","I shall see that this sort of thing does not happen again."
"e2c4c5cc","Please take 50 of our finest items as compensation!"
"e2c4c5cd","...!"
"e2c4c5ce","You got 50 Impudentines!"
"e2c4c5cf","Hm?! It seems you cannot carry them! You should be more
organized!"
"e2c4c5c8","So be it. I shall leave them here. Retrieve them when you
are able to."
"e2c4c5c9","This is where I must bow out, Savior! I hope our paths cross
again!"
"e2c4c5ca","Farewell!"
"e2c4c5cb","Thank you!"
"e2c4c5c4","It seems the Disturbing Universal Major Problem--or, as it
will be forever known, ""DUMP""--has finally come to an end."
"e2c4c5c5","{0}, your name shall go down in history as the
courageous one who ended the DUMP!"
"e5c4ca85","Hm? You are {0}? Ha! I almost forgot!"
"248bbf8a","Hey! So you're back, {0}?"
"248bbf8b","I see, I see..."
"248bbf88","It's unbelievable that members of the Sukamon were behind
everything. Well, all's well that ends well! Good work!"
"248bbf89","You did good, {0}. No matter what's thrown at
you, you deal with it like a pro."
"248bbf8e","Nice work! That was epic!"
"248bbf8f","Finally, I don't have to shift anymore portable toilets!"
"248bbf8c","What? While I was getting portable toilets to everyone, you
solved the problem?"
"248bbf8d","I wanted to play with the Numemon too! Not the gross
Sukamon, though!"
"248bbf82","Are they really so different?!"
"248bbf83","The world's toilets have all been freed, and everything is
back to normal. Great work!"
"238bbe17","(To be honest... you should probably take a bath...or at
least go stand by a window or something...)"
"40720cf7","You cleared the Add-On Scenario ""Struggle of the Fates!""!"
"43fdd5c2","Sorry, but there was something I needed to tell you."
"42fdd46f","There's a strange signal coming from one of the ships in MOD
Cape."
"41fdd2fc","I picked it up too. It's not something I've seen before."
"40fdd109","If Noir doesn't know what it is, that probably means it's a
Digimon from a different world or dimension..."
"3ffdcf96","That sounds likely. It only appeared for a short while, so
we weren't able to verify anything."
"3efdce23","A strange signal... Something must have happened at MOD
Cape, so it needs investigating."
"3dfdccb0","A Digimon from another world... Hasn't this happened to you
before, {0}?"
"4cfde42d","Oh yeah, you met that Mei-thingy, cat-like Digimon, or
whatever it is..."
"4bfde2ba","It's certainly possible there is a connection."
"3efb8f4c","In that case, it would be best if you go, {0}.
Nothing beats experience."
"3ffb913f","We'll prepare in case we pick up a signal elsewhere. I'm
really sorry we always have to rely on you, but thanks."
"eaa55e8f","Do I know you? Well, whatever."
"eba56062","What am I doing here? Um...I dunno."
"eca561d5","I'm confused, but I'm not sure what I'm confused about. Do
you know?"
"e5a556d0","I dunno why, but I feel kinda annoyed... Can you help me?"
"e6a55843","Maybe you need medicine?
Maybe you need a remedy disk?
Maybe you need an antivirus program?"
"e7a55a36","No, I'm not sick..."
"e8a55ba9","What's that? Sounds like it could work. You never know
unless you try...so let's try!"
"f1a569f4","You used an antivirus program on Agumon (Black)."
"f2a56b67","Oh! I feel loads better!"
"efa7a505","My memory's coming back to me... There was a Digimon..."
"eea7a392","I'd never seen it before. It was surrounded by a strange
aura."
"eda7a23f","When it passed through here, my head started feeling fuzzy."
"eca7a04c","You used the antivirus program on the remaining Digimon in
the area."
"eba79ed9","I remember everything!"
"eaa79d66","Yeah, it had this weird aura around it."
"e9a79bf3","The aura became stronger and stronger, and then the Digimon
disappeared."
"aeaa9b14","*gasp*"
"b1aa9fed","What...? How...How could...I not even...last ten seconds...!"
"b0aa9e7a","*huff*... *huff*... *huff*... Who...Who was that...?"
"abaa965b","!"
"aaaa94e8","Snap out of it!
Did it have a strange aura around it?
Hold on. I'll help you."
"adaa99a1","Who the heck are you...? Agh!"
"acaa97ce","?!"
"cbce1c81","Nnnnnng!"
"c8ce17c8","You used an antivirus program on WereGarurumon (Black)."
"c9ce19bb","...? *gulp*"
"cece215a","What am I doing? Who are you?"
"cfce22cd","Did you help me? Owww... It hurts to move..."
"ccce1e74","Nnnf... I remember now. A Digimon just appeared out of
nowhere..."
"cdce1fe7","As I was looking at it, my head started to feel fuzzy, so I
thought it was an enemy, and attacked..."
"c2ce0eb6","And that's how I ended up like this. I couldn't leave a mark
on it, even though it wasn't all that big..."
"c3ce1029","I wouldn't call it tiny, though. It was kinda fuzzy-
looking...and orange..."
"d0d06317","Oh, yeah, I remember! When it left, it mumbled something!"
"cfd061a4","Something like ""not...give...fang..."" I'm not sure."
"d2d0667d","Then this strange aura surrounded it, and it disappeared."
"d1d0648a","Sorry, but that's all I can remember, because I was defeated
so quickly..."
"ccd05ceb","Okay, I'm outta here. If you're gonna go after that Digimon,
watch your back."
"a98a6dfe","Ack...I can barely move..."
"a88a6c0b","Something's flowing into my head...?! No!
What's happening...?!"
"a78a6a98","What?! How can its power work on Yukimura...?!"
"ae8a759d","...Nnnngraaagggh!"
"ad8a742a","Oh! {0}!"
"ac8a72b7","You came just in the nick of-- Actually, scratch that. Stay
back!"
"ab8a70c4","...Hrrnnngraaagh!"
"a28a62f9","Rngh! No...you...don't...!"
"a18a6106","Himari, {0}, this isn't working. Time to change
our approach."
"24875de8","But...fine, Rikka! Just hold on a bit longer!"
"25875f5b","Hang in there, Yukimura!"
"268760ce","I'm trying!"
"278762a1","Will...not...forgive...White...Fang!"
"28876414","Phew... It's gone."
"29876587","Rikka, Yukimura, you're life savers..."
"2a87677a","It was too much for us to handle... Let's head back to
Jijimon's house."
"de6344ab","I see... This is worse than I expected."
"df63461e","This is probably connected to the Meicoomon you met."
"e06347f1","It was quite developed, but still very cat-like. Maybe it's
a Digivolved form."
"e1634964","We had that pretty much figured out."
"e2634ad7","According to my analysis, it's a Digimon from another
dimension that can negatively effect those around it."
"e3634c4a","That fits in with the information you got."
"e4634e3d","Yeah, {0}'s partner wasn't affected by that
negative aura."
"d5633640","Himari, Rikka, Kouta and Yukimura went in first."
"d6633833","They all ended up getting beaten pretty bad, huh?"
"e3658b21","Its negative energy got stronger with its Digivolution,
which we'd predicted, but it was more than we expected."
"e265894e","It looks as though antivirus programs have an effect against
the negative energy."
"e16587db","It may be from a different world, but it's still a Digimon,
so I'm not surprised the program has some sort of effect."
"e0658668","I'm just glad it has at least some effect, anyway."
"e765916d","Still, it looks doubtful that we could force Reincarnation,
or interfere with its programming."
"e6658ffa","You're right. We'd need to defeat it, after which it would
take some time to input a program."
"e5658e07","Even so, we'd only have time to apply the antivirus program
and create a field..."
"e4658c94","About that. I'd like to give something a try..."
"db657e49","?"
"da657cd6","Yukimura..."
"69689caa","Ah!"
"6a689e1d","What's that?!"
"67689944","We managed to get some particles from its body."
"68689b37","Despite the small amount, even I can feel the effects of the
negative energy!"
"6568967e","It's like concentrated darkness... This goes far beyond
anything I expected..."
"666897d1","Wow! Go, Kouta! When did you manage this?!"
"63689318","I couldn't get the conversation we had before we left out of
my head."
"6468948b","When Mirei was talking about how the negative energy might
not have an effect on humans or their partner Digimon,"
"61689032","Luche asked whether it was because of her, right?"
"626891a5","Are you telling me...?!"
"4f6ab273","Yeah, I remember saying we'd need to try a few things out.
I see now..."
"4e6ab080","I remember now... I said to Kouta if I went at the Digimon
full throttle, we might be able to take a chunk out of it."
"516ab559","Yukimura and I are totally in sync with each other! We're
connected on a deep level! Mentally, even!"
"506ab3e6","Okay, we get it. Taomon's in pain, so we'll get it to touch
Luche."
"536ab8bf","Leave it to me!"
"526ab6cc","What the...?!"
"556abb85","How is this possible?!"
"546aba12","Luche expels the negative energy...?"
"576abeeb","Now this is a surprise..."
"566abd78","Seriously?! Can I defeat that Digimon?!"
"556cfa7c","We don't know if Luche can completely suppress the negative
energy, but with an antivirus program she may have a chance."
"566cfbef","Right. Your turn, Tsuzuki."
"576cfd42","It's too dangerous for Luche to go straight in by herself,
so Noir and I will act as decoys..."
"586cff35","Then I'll hit it with the antivirus program!"
"516cf430","Finally, you're up again, {0}. While the
negative energy is being suppressed, you fight it."
"526cf5a3","Excellent! The next time it appears, we'll be ready!"
"536cf716","Huh?!"
"546cf889","It's back...and it's close... The Old Cableway in Nigh
Plains."
"5d6d06d4","!"
"5e6d0847","Let's do this!"
"106e6b30","Over to you, Luche."
"136e6f89","Yeah! Leave this to me! I'm gonna do my best and stuff!"
"126e6e16","That's the spirit."
"156e72ef","Okay. I'm gonna create a distraction..."
"146e717c","Wait! Is that...a Digivolved Meicoomon?!"
"176e7635","Nnnngraaagggh!"
"166e7442","What do you want with this world?! As the Enforcer, I will
make you answer!"
"196e791b","Should I go now...?"
"186e77a8","Gnf...?!"
"2b6c56da","Graaaaaaagggh!"
"2c6c584d","Keep at it, Luche!"
"296c53f4","Whoaaaaa!"
"2a6c5567","We've got it where we want it!"
"276c50ae","Your turn, {0}!"
"286c5201","!!!"
"4c315eb3","{0}'s ready! Do it again, Luche!"
"4d316026","Groooooaaar!"
"4e316199","!!!"
"2ddc5add","Groo...nnng!"
"2adc5604","Did we win?!"
"2bdc57f7","Where...? Who...?"
"28dc533e","Um... The White...Fang... Oh!"
"29dc5491","I see now... I'm back here..."
"26dc4fd8","I've caused problems for everyone again, haven't I?"
"27dc514b","I'm so sorry... How can I explain?"
"24dc4cf2","It all started the last time I came here..."
"25dc4e65","I was being followed, and I somehow ended up in a
different--I mean, this dimension."
"12de6f33","In the past, my power caused a big disturbance in my
world... apparently."
"11de6d40","I don't remember anything about it, but it's probably true.
After that, I was sought for evil purposes,"
"14de7219","by an organization called ""The White Fang."""
"13de70a6","The White Fang came after me, using a device to cross
dimensions and a field to block my powers."
"16de757f","I suffered from shock as a result of switching dimensions,
making me lose my memory and unable to control my powers."
"15de738c","You have all helped me a lot, but it's too late for me to go
back to my own world."
"18de7845","In order to let me escape, my human partner fell into a
trap, and is now in the organization's hands."
"17de76d2","I was heading to their base to save my partner."
"1ade7bab","Sounds like you've had it rough."
"19de7a38","Their base contained a trap for me, but I destroyed it."
"a0d6fff8","I was close to saving my partner, but the White Fang had
another trick up their sleeve."
"a1d7016b","Because I was unable to control my powers, they captured me,
and used that device to send me to another dimension."
"a2d702de","I used my partner's power to Digivolve, but I was still
unable to stop the device in time..."
"a3d704b1","That's how I ended up here."
"a4d70624","It's an extraordinary coincidence that I ended up back here
in the same place."
"a5d70797","Perhaps it's because subconsciously I needed your help, and
my powers brought me here."
"a6d7090a","..."
"a7d70afd","What's your plan now? Go back to your world and try the same
thing again?"
"98d6f300","Of course."
"99d6f4f3","I'll go with you! We can rescue your partner together!"
"a6d947e1","I appreciate the offer, but that's not possible."
"a5d9460e","My power allows only me and me alone to travel back to my
world."
"a4d9449b","It seems this dimension and mine are connected, but I don't
know for sure."
"a3d94328","The only thing that can send me back to where I belong is
the strong bond I share with my partner."
"aad94e2d","I see you all understand that bond."
"a9d94cba","It's time for me to go. I'll never forget you."
"a8d94ac7","Your partner's counting on you. Don't give up.
Hopefully, we'll see you again at some point."
"a7d94954","Farewell, otherworldly Digimon person!"
"9ed93b09","There's so much going on in so many different Digital
Worlds..."
"9dd93996","I hope...the Digivolved Meicoomon...and its partner...can be
happy...together again..."
"a4e610ae","We forgot to ask its name."
"a5e61201","We'll meet again, I'm sure. For now, Floatia's waiting for
us."
"5a7026a","{0}, Shoma, and Luche, you all did wonderfully."
"4a700f7","I did too, y'know..."
"3a6ff04","You shouldn't praise yourself!"
"2a6fd91","You made yourself another friend, so you don't need praise!"
"1a6fc3e","?"
"a6fa4b","Huh? Do we have a visitor?"
"ffa6f8d8","It's Meicoomon, of course!"
"fea6f765","Huh?!"
"fda6f5f2","Yo!"
"80a3f254","That was quick..."
"81a3f3c7","Tee hee hee."
"82a3f5ba","Has everything been sorted out already...?"
"83a3f72d","What's going on?"
"7ca3ec28","We...y'know...fought, and it went back to its dimension."
"7da3ed9b","Uh huh."
"7ea3ef0e","I'm a new me now."
"7fa3f0e1","...?"
"78a3e5fc","My powers have been mixed with Luche's."
"79a3e76f","I see... Wait. What...?"
"f2ab61af","I...I'm not sure what's going on either..."
"f1ab603c","Luche has lots of inexplicable things about her, and we now
have one more thing to add to the list."
"f4ab64f5","I guess this is what makes Digimon so fascinating."
"f3ab6302","I see, I see. So, all is well, then."
"eeab5b63","Do you even know what we're talking about, Jijimon...?
Anyway, what about the negative energy thing...?"
"edab59f0","I can't sense it anymore."
"f0ab5e49","So all is well, then."
"efab5cd6","You too, Taomon?!"
"faab6e07","Heh heh. Having all these tough fighters here creates such a
different vibe."
"f9ab6c94","It's all good."
"eca919a6","I'm here too!"
"eda91b19","Hmm... Is that really a good thing...?"
"eaa91640","Anyway..."
"eba91833","Let me show you around the city, Meicoomon. I think you'll
like it around here."
"f0a91fd2","You cleared the Add-On Scenario ""The Crimson Claw Strikes
Back""!"
"caab4e39","There can't be many who would chose to arrive at the MOD
Ship. These folk from other dimensions are so unpredictable!"
"caab4e38","Have you not managed to meet up with Meicoomon yet?"
"caab4e3b","Kouta and Himari went on ahead. They may have already dealt
with everything. You should go help."
"caab4e3a","Luche is the one in the spotlight now. This could be
interesting."
"caab4e3d","Meicoomon really seems to like the Dimensional District.
Why not head over and say hi?"
"c7ab4960","So this tiny Digimon is Meicoomon? I see it has yet to be
fully understood by those in this world."
"c7ab4961","Won't you head to where Himari and the others are?
Remember to be extra careful about unidentified foes."
"c7ab4962","Preparation is key. Trust in Luche."
"c7ab4963","So many strange things have happened that nothing affects me
anymore."
"c8ab4ad3","If worse comes to worst, we've got you covered."
"c8ab4ad2","It pays to be prepared. You never know when you'll be
needed."
"c8ab4ad1",""
"c8ab4ad0",""
"c8ab4ad7","See! Sometimes I can be right too. You impressed?"
"c8ab4ad6","We have done all we can. All that's left to do is hope."
"c8ab4ad5","I hope everything turned out okay in the other dimension,
too..."
"c8ab4ad4","I hope that next time we meet, we'll both be smiling. Who
knows which world we'll be in?"
"cdab52f2","Promise me you'll bring lots and lots of cat-like Digimon to
the city! Promise meee!"
"cdab52f3","I thought I was supposed to be her number one..."
"cdab52f0",""
"cdab52f1",""
"cdab52f6","We're all rooting for you, so give it your all!"
"cdab52f7","Sorry, but I used up all my energy in the last fight..."
"cdab52f4","Our Meicoomon's really cute, but I kinda wanna know what
happened to the one that went back to its own world."
"cdab52f5","If the bond between the Digimon and its human partner is
like mine is with Himari, then all will be fine."
"ceab5465","Bored, bored, bored..."
"ceab5464","Are Kouta and everyone okay?"
"ceab5467",""
"ceab5466","I was amaaazing, wasn't I?! Praise me! Shower me with gifts!"
"cbab4fac","I know about lots of Digital Worlds, but not the one
Meicoomon's from."
"cbab4fad","It's been a while since Kouta and Himari have had a chance
to shine. Go see them!"
"cbab4fae","Tsuzuki and Luche used to be partners just like you, so you
understand the bond."
"cbab4faf","In Meicoomon's world they probably only partner a single
human, too."
"cbab4fa8","All that's happened takes me back... Maybe they have
elementary schools too?"
"ccab511f","I like the sound of a cat-like Digimon..."
"ccab511e","Himari and the others are working on the data we received."
"ccab511d","The Old Cableway in the Nigh Plains. You've got to get there
before it moves again."
"ccab511c","With Meicoomon in the city, we can gather as much data as we
like. Maybe our analysis can tell us about the other world."
"d1ab593e","Noir picked up an as yet unidentified pattern... We still
need more information."
"d1ab593f","Mirei and I will be putting our all into analyzing the
signal. You should go out into the field, {0}."
"d1ab593c","What's happening with Kouta and the others?"
"d1ab593d","There's still a signal in Server Desert. Head that way as
soon as you can, {0}."
"d1ab593a",""
"d1ab593b",""
"d1ab5938","Meicoomon's never experienced a city like this. It loves
being here."
"d1ab5939","The number of Digimon, the facilities, floating in the
sky... I bet its world doesn't have anything like this."
"d2ab5a91","Hey, {0}. Everyone's at Jijimon's house."
"d2ab5a90","I need everyone's help again... I'll explain when we're all
together."
"cfad944f","Meicoomon? Yeah, I know Meicoomon. The one with the eyes...
and the mouth...and, um..."
"cfad944e","*sigh*... Always losing people's trust..."
"4c2cf209","Oh, you're here, {0}.
I think that's about everyone."
"492cedb0","Well then, let's begin."
"4a2cef23","A letter arrived. The address was in this town."
"4f2cf6c2","It says, ""Please join us in a feast of friendship""...in
seven different languages."
"502cf8b5","Oooh! A party invitation? Yikes, though, that's one beat-up
letter..."
"4d2cf3fc","Mm, this letter's material data is very unstable. Would've
been a lot faster to just use DigiMail."
"4e2cf56f","So, basically..."
"532cfd0e","The sender hasn't written their name, but we might well
suppose that they are not of this world."
"542cfee1","We've got another extradimensional invader?"
"d130021f","Well, we don't know for sure it's an enemy, right? They do
talk about friendship."
"d03000ac","Come on, this has ""trap"" written all over it! Where does it
say to go?"
"d3300565","The coordinates point to the Pink Stone House in Bony
Resort."
"d23003f2","My old home. I don't recall renting it out as a party space."
"cd2ffbd3","Then we have no idea what to expect."
"cc2ffa60","Well, suppose it is a trap. What might they be after?"
"cf2fff39","We can only theorize, but it seems the enemy lacks a clear
understanding of our situation."
"ce2ffd46","Therefore, they must plan to simply wipe out every
attendee...or possibly capture them as hostages."
"d9300ef7","In either case, their likely goal is to divide the forces we
have united here."
"d8300d04","Makes sense. But isn't it possible they just want to be
friends?"
"5f2892c4","Well, I'd sure like to think so... But for now, what should
we do about this?"
"602894b7","{0}, Himari, and Kouta, would you go as
Floatia's delegation to the party?"
"6128962a","Some of the finest in our city. Even if this does turn out
to be a trap..."
"6228979d","{0} should be able to manage it.
Or in the worst case scenario, to escape and return here."
"5b288c98","And just in case they somehow do get caught, Mr. Mameo and I
will still be here."
"5c288e0b","Exactly."
"5d288ffe","Well...all right.
If {0}'s going, it shouldn't end up too bad."
"5e289151","Ahem... Himari? What are you grinning about?"
"5728866c","Hey, wait a moment! I'm going too."
"582887df","The place used to be my house. What's the problem? And there
might be a party...how exciting!"
"652adacd","Hmph. Well..."
"642ad95a","Oh ho ho ho, then I'm coming too!"
"632ad7e7","What? You?!"
"622ad674","The Pink Stone House has a special place in my heart. And
besides, every party needs a clown, right?"
"612ad481","Good grief. When did you even get here? But...all right."
"602ad32e","Hee hee. Between Piedmon and me, {0} won't lack
for protection, either."
"5f2ad1bb","Then that's nine in all: {0}'s team,
Himari, Rikka, Kouta, Yukimura, plus Myotismon and Piedmon."
"5e2acfc8","Best of luck, representatives of Floatia! Myotismon, hold
onto this invitation, would you?"
"5d2ace55","You've got it. Now, {0}, just come talk to me
whenever you're ready."
"5c2acce2","There's a Gate linked to my house from here, so we'll be
able to return instantly."
"cc7ed93c","Are you ready? Time to fly to the Pink Stone House."
"cf7eddf5","I'm all set!
Sorry, not yet."
"ce7edc02","Then let's go!"
"c97ed463","Aaahh!"
"c87ed2f0","Huh?"
"cb7ed749","We're outside the grounds?"
"ca7ed5d6","Seems like we got repelled!"
"d57ee707","We must've hit some kind of barrier."
"d47ee594","So we can't get inside? Hm. What about..."
"c77c92a6","Aha, maybe this is it."
"c87c9419","Myotismon took out the invitation."
"c57c8f40","The door to the Pink Stone House opened!"
"c67c9133","So you've managed to surpass my magic powers, have you? Not
bad, whoever you are."
"8917e5f","...?"
"9918032","Huh? The light's out?"
"a9181a5","Is it a surprise party or something?"
"39176a0","What are we supposed to do if we get attacked?"
"4917813","Hmm. I have the ability to see in the dark, but this...
This is no ordinary darkness."
"5917986","Looks that way. I can't see anything either!"
"6917b79","Can anyone make fire or a light or something?"
"f918944","Right! The Digivice! Hang on. Hmm... Man, it's dark...
Wait, that's weird. Where is it?"
"10918b37","..."
"d93c4d5","..."
"c93c362","Ugh, whatever! Rikka, can you just give us a spark?"
"b93c18f","Just a second, Himari. Something's wrong with them."
"a93c01c","Huh?"
"993bea9","..."
"893bd36","..."
"793bb43","?!"
"693b9d0","Wait... Myotismon? Piedmon?"
"1593d14d","What was...
What's going on?"
"1493cfda","What's this?! I can't move my legs!"
"13960cde","No! It's a trap!"
"14960eb1","Myotismon, what is this? Wait! Why are you attacking me?!"
"119609f8","Ugh... You can move, can't you {0}?
Quick, help!"
"de226c76","So this wasn't enough after all. I suppose I'd better
prepare the next stage of the party."
"dd226a83","Wh-wha-what?!"
"dc226910","Gyaah!"
"e3227415","Agh! Kouta!"
"e22272a2","Himari!"
"e12270cf","!!!"
"e0226f5c","Kouta! Himari! Where are they being taken?"
"e7227a41","That was a Gate. I can't sense Himari or Myotismon or the
others nearby anymore, either."
"e62278ee","That voice... It said something about a ""next stage."""
"d92025e0","Let's hurry back to Floatia! We have to find out where
Himari and the rest have gone, and go help them!"
"26daa299","Hmm. Well, this sure went south fast."
"23da9dc0","Lucemon, Beelzemon...you say you might know something about
this enemy?"
"24da9fb3","Some time ago, we felt a certain presence. It was oddly...
familiar. Like we'd felt it before."
"29daa752","It only lasted a moment, but it had a terrible force.
Do you recall that we were once in the Demon World?"
"2adaa8c5","We Seven Deadly Digimon were in a place apart from this
world, known as the Dark Area."
"27daa40c","Each of the Seven commanded great power, and the Dark Area
was under our control."
"28daa5ff","Still, the Dark Area was a land of darkness and ruin."
"2ddaad9e","Fighting amongst ourselves wouldn't help. We forged a pact
of nonaggression, at least on the surface."
"2edaaf71","We built a new base in the Dark Area, and decided to all
reside there together."
"2bdce92f","That way, we could all keep one another in check, watching
to make sure none raised an army to break the treaty."
"2adce7bc","That place was what you call the Demon World."
"2ddcec75","Each of us built our own palace there, and lived boring
lives...but with the freedom to do as we pleased."
"2cdcea82","But one day, the Demon World began to collapse. All our
palaces were swallowed by darkness at the same moment."
"27dce2e3","We knew not why, nor how to stop it. We fled the Dark Area
and traveled to the Dimensional Sea."
"26dce170","Then we found ourselves in this world. Damaged from our
travel between dimensions, we drifted into a long sleep..."
"29dce5c9","We were awoken by Reincarnation. The rest of the story,
{0} can attest to."
"28dce456","We believe the mysterious darkness you felt back there may
be the same one that destroyed our world."
"33dcf587","We still don't know exactly what it was. And now it's here,
intruding in this world as well..."
"32dcf414","Hmph. So even if this's the same enemy, we're no closer to
knowing exactly what it is."
"b9d579d4","Well, you could certainly call what we saw a ""mysterious
darkness."""
"bad57b47","It seemed like Myotismon and Piedmon were possessed by
something, too. I doubt they'd betray us of their own will."
"bbd57d3a","But this time, the darkness spoke. It had a conscious will,
enough even to set a trap."
"bcd57ead","It must have grown more fearsome."
"b5d573a8","Well, at least now it's a known unknown. Now, let's work out
how we're going to save Himari and Kouta!"
"b6d5751b","Indeed. There may be a way to pinpoint their location."
"b7d5768e","Aha! What's that?"
"b8d57861","We'd trace the Bonds between Rikka and Himari, and Yukimura
and Kouta, in what's known as the Rite of Bonds."
"b1d56d7c","But there's one problem. Given my Taoist powers, the rite
may take a considerable time. Possibly several days."
"b2d56eef","Our enemy has a power that could destroy whole worlds! Who
knows what could happen to Himari in that kind of time?"
"3fd88b5d","Well, like it or not, we've got no other way."
"3ed889ea","Ugh. Well, then we should start as soon as we can."
"3dd88877","Wait."
"3cd88684","!"
"3bd88511","Let me lend you my power. It should speed up the rite."
"3ad883be","Kuzuhamon... Thank you!"
"39d881cb","I couldn't simply allow this world to fall to some unknown
enemy."
"38d88058","This way, then."
"37d87ee5","Our Taoist powers were never meant for combat. They're
closer to being a kind of divination."
"36d87d72","Now then, Taomon, let's show them what we're really worth!"
"add0e9e2","Please, just use the strength of our Bonds however you can
so we can find them as soon as possible!"
"aed0eb55","The sign of thunder... It moves."
"abd0e69c","Is that...Kouta?"
"acd0e80f","Oh?"
"a9d0e3b6","It's Kouta. He's on the second ship in MOD Cape."
"aad0e529","Really?! Let's go then, right away!"
"a7d0e050","Can't you find Himari?"
"a8d0e1c3","Not yet. The rite must continue."
"b5d0f65a","I understand. Please keep at it, then."
"b6d0f7cd","Well then, {0}, you and Yukimura had better get
going towards MOD Cape."
"b3d331eb","We'll contact you when we've found Himari. Good luck!"
"8f63ee57","There he is! Kouta!"
"9063efca","Are you all right? Wait..."
"9163f1bd","Hmm? Oho."
"8a63e6b8","You found this place faster than I had expected. Splendid!
But how did you... Well, never mind."
"8b63e82b","But too bad! This specimen has already provided me the data
I need on these ""humans"" who fight for this world!"
"8c63e99e","Kouta, what are you saying?"
"8d63eb71","Just my conclusion. It seems that these humans are no
serious threat."
"8663e00c","It's in Kouta! We can't hurt it like this."
"8763e1ff","Ha ha! How true. It seems I've taken your friend hostage.
But I've no need for hostages to defeat the likes of you!"
"946634ed","Aha, but I may have an even better use for this vessel. You
there!"
"9366337a","?!"
"92663187","I'll be taking your power now."
"91663014","This power...the dark Gate!"
"90662ea1","Now as for you nuisances, how about you dance for me?"
"8f662cce","!!!"
"a98601b4","Ugh..."
"ac86060d","Yukimura, he's..."
"ab86049a","Damn it. Now he's suffering instead of me."
"a685fcfb","I can barely move. Please, {0}, save
Yukimura for me."
"a585fb08","I'll handle this."
"a885ffc1","We've found Himari, too. She's in the graveyard on the west
side of Bony Resort."
"a785fe6e","Rikka's already on her way. Hurry up and meet her there."
"11f6fa6a","Thanks for coming. I heard about Kouta and Yukimura."
"10f6f8f7","Himari should be around here somewhere..."
"ff6f704","Aha! There!"
"ef6f591","You've come. Ho ho, seems like things went well on the other
side."
"df6f43e","And yet, here you are anyway. Think you're ready for me, do
you?"
"cf6f24b","Well, unfortunately for you, no matter how you grovel and
beg for your life..."
"bf6f0d8","You'll never sway me from my goal."
"af6ef65","Ho ho ho. Now, shall we begin?"
"9f6edf2","Himari! No! Ugh, but if I get close, it'll take me like it
took Yukimura..."
"8cf3ea54","Well, then. It looks as if we've got no more use for this
human."
"8df3ebc7","What'll we do? Take a sword and slice it up?"
"8ef3edba","Not bad, but hear me out: why don't we light a fire and
watch it burn?"
"8ff3ef2d","Don't you lay a hand on Himari!!!"
"88f3e428","Ngh! Aaaah!"
"89f3e59b","Ho ho. Hook, line, and sinker."
"8af3e70e","Now let's reel this one in as well."
"6bd6d6ed","Rikka... Rikka! No..."
"68d6d214","..."
"69d6d387","Let's go back. We need to get Himari some rest."
"ca33ac70","You're back!"
"cd33b0c9","We've sent Himari back to the real world for a while to
recuperate, same as Kouta."
"cc33af56","Seems like Kouta still can't quite get up."
"cf33b42f","So the enemy kidnapped Kouta in order to analyze a human's
power..."
"ce33b2bc","Could be that process drained the power out of him."
"d133b775","As long as we humans are in this world, we don't get worn
down from hunger or lack of sleep."
"d033b582","Then how did Kouta end up as he did, I wonder?"
"d333ba5b","Jijimon!"
"d233b8e8","What's the matter?"
"e531981a","This was outside!"
"e631998d","Wait...a letter?"
"e3319534","It must be from the enemy. And yet it's not like that
tattered one from before."
"e43196a7","I'll give it a read."
